,Latitude,Longitude,Name,Notes,Subject,URL
722,43.672737,-79.389396,Stone Church,"Just west of Yonge Street at 45 Davenport Road, on the south side, is this church. This 1993 Toronto Historical Board plaque is mounted on a pedestal in an alcove just west of the church entrance. Here's what it says: Jesse Ketchum (1780-1867) was a tanner, politician and generous public benefactor in the town of York. He helped to establish churches, schools and libraries. A life long opponent of the use of liquor, he worked diligently to further the cause of temperance, even calling a street which he opened through his property ""Temperance Street"". He built a meeting hall on site in 1848, which was used by the community for various functions. In 1853, he donated the building to the York Sons of Temperance and it remained the centre of the temperance movement in Toronto for a century. The hall was sold to The Stone Church in 1969 on condition that temperance continues to be served. In 1986, the church built a new sanctuary for their increased congregation and active downtown ministry, which maintains the temperance cause. The bricks supporting the plaque were saved from the only remaining portions of the original hall, which had undergone many alterations over the years.",Public Service,/Pages/Stone_Church.html
723,43.653664,-79.359307,Thornton and Lucie Blackburn,"On the grounds of this school at 19 Sackville Street on the corner with Eastern Avenue can be found this Parks Canada plaque. Here's what it says: In 1985, archaeologists digging on this site uncovered fascinating clues to Toronto's history as a terminus of the famous Underground Railway. From 1834 to 1890, this site had been the home of Thornton and Lucie Blackburn, refugee slaves from Kentucky who started Toronto's first taxicab company. Thornton and Lucie Blackburn escaped on July 3, 1831 by taking a steamboat up the Ohio River from Louisville to Cincinnati and then a stagecoach to Michigan. Their recapture in Detroit two years later resulted in the ""Blackburn Riots of 1833"". Detroit's Black community staged a dramatic rescue and aided the Blackburns across the border to safety in Canada. Despite two extradition requests by Michigan's governor, they were allowed to remain free and begin their new lives in Canada. The Blackburns became well-known members of Toronto's African Canadian community. They helped to build Little Trinity Anglican Church, and contributed to efforts organized to assist other freedom-seekers, both in Toronto and at Buxton in southwestern Ontario. Thornton participated in the ""North American Convention of Colored Freemen"" at St. Lawrence Hall in September of 1851, and was an associate of George Brown in anti-slavery activities. The excavation of the Blackburn's former home remains the only archaeological dig on an Underground Railway site ever conducted in Toronto. In 1999, the Department of Canadian Heritage designated Thornton and Lucie Blackburn ""Persons of National Historic Significance"" in recognition of their generosity to the less fortunate and their lifelong resistance to slavery and racial oppression.",Public Service,/Pages/Thornton_And_Lucie_Blackburn1.html
724,43.653664,-79.359307,Thornton and Lucie Blackburn,"On the grounds of this school at 19 Sackville Street on the corner with Eastern Avenue can be found this Historic Sites and Monuments Board of Canada plaque. Here's what it says: The Blackburn's determination to build free lives provides a window on the experience of many refugees in the Underground Railroad era. Having fled slavery in Kentucky, they were arrested in Detroit in 1833. Their capture sparked riots and in the confusion they managed to escape to Upper Canada. Here, the government twice defended them against extradition, and by 1834 the couple had settled in Toronto. Respected citizens, they established the city's first cab company, worked for Abolition and contributed to the well-being of their community.",Public Service,/Pages/Thornton_And_Lucie_Blackburn2.html
725,"43.648176,",-79.374498,William Berczy,"Along the north side of Front Street, a block and a half east of Yonge Street, in Berczy Park, you will see this sculpture. At its base is a plaque which says: This sculpture was donated by The Historical Society of Mecklenburg Upper Canada Inc., with the financial assistance of The Consumers' Gas Company Limited and The Council of Metropolitan Toronto, in memory of Johann Albrecht Ulrich Moll, better known as William Berczy, born December 10, 1744 in Wallerstein, Germany. He was co-founder of York (Toronto) in 1794 when John Graves Simcoe was Lieutenant-Governor of Upper Canada. His younger son, Charles Albert Berczy, was the first president of The Consumers' Gas Company, from 1847 to 1856, and Postmaster of Toronto. His older son, William Bent Berczy, was a Member of The Legislative Assembly of Upper Canada and, like his father and mother, a gifted painter.",Public Service,/Pages/William_Berczy.html
726,43.690955,-79.326911,William (Billy) McKay Jr. (1862-1943),"Attached to a rock near the sidewalk on the west side of Coxwell Avenue just north of Mortimer Avenue can be seen this 2005 plaque. (A visitor to my site, Colleen Peacock, has informed me that as of June 18, 2017, this plaque has been stolen.) Placed here by the East York Historical Society, the plaque has this to say: Born in York Township, Billy McKay, a local farmer of Irish descent, donated 4.7 ha of land in the vicinity of Coxwell Avenue and Mortimer Avenue, towards three significant East York organizations. In 1921, Billy sold two parcels of his land for one dollar each, one to York Township for the original East York Municipal Building as well as Memorial Park, and a second to the local school board for the original R.H. McGregor School. In 1924, Billy sold 2 ha of land and kindly donated .6 ha to support the building of Toronto East General Hospital. In the late 1930s, 11.7 ha of McKay land in this area was developed for a subdivision of 240 homes. McKayfield Road is named in his honour. Billy's contributions continue to serve as an inspiration to the community. He is buried at St. John's Norway Cemetery.",Public Service,/Pages/William_Billy_McKay_Jr.html
727,43.683783,-79.426133,William Hume Blake 1809-1870,"Solidly attached to the concrete here in the centre of a park on Humewood Drive, just north of St. Clair Avenue West, is this Ontario Heritage Trust plaque. Here's what it says: A leading member of the Upper Canadian Bar, first professor of common and civil law at King's College, Toronto, William Hume Blake was born in Kiltegan, Ireland, and settled in Upper Canada in 1832. He became a prominent advocate of the Baldwins' principle of ""responsible government"" and was elected to the legislative assembly in 1847. As Solicitor-General for Canada West, 1848-1849, he introduced important legal reforms, notably the reorganization of the Court of Chancery. Blake, as Chancellor of Canada West, 1849-1862, used his legal prestige and ability to help establish the authority of this court. His son, Edward Blake, 1833-1912, became the second premier of Ontario and led the federal Liberal Party, 1879-1887. This park formed part of William Blake's estate, ""Humewood"".",Public Service,/Pages/William_Hume_Blake.html
728,43.655212,-79.394277,William Lyon Mackenzie King 1874-1950,"A 1975 Toronto Historical Board plaque attached to this home at 147 Beverley Street, north of Dundas Street West, has this to say about our former prime minister: While attending the University of Toronto and reporting for Toronto newspapers, William Lyon Mackenzie King lived here with his parents John King and Isabel Mackenzie, from 1893 to 1896. He then left to continue his education in Chicago and at Harvard. Grandson of William Lyon Mackenzie, the first mayor of Toronto and rebel leader of 1837, King became Deputy Minister of Labour in Ottawa in 1900. Elected to Parliament in 1908, he was appointed Minister of Labour and was Prime Minster of Canada, 1921-1926, 1926-1930 and 1935-1948.",Public Service,/Pages/William_Lyon_Mackenzie_King.html
729,43.651704,-79.385383,"William Osgoode, M.A. (Oxon)","On the 2nd floor of Osgoode Hall at the north end of Convocation Hall, below a portrait of Osgoode, is this historical plaque. Here's what it says: William Osgoode, M.A. (Oxon) who, when the Province of Upper Canada was organised in 1792, became its First Chief Justice, and was afterwards Chief Justice of Lower Canada. Died 17th January 1824, aged 70, and was buried at the Church of St. Mary, Harrow-on-the-Hill, England.",Public Service,/Pages/William_Osgoode.html
730,43.673954,-79.356922,William Peyton Hubbard 1842-1935,"In front of this house at 660 Broadview Avenue, just a little way south of Danforth Avenue, is this 2009 Heritage Toronto plaque erected in partnership with the Riverdale Historical Society and the Ontario Black History Society. Here's what this plaque says: Born in Toronto to parents who had been freed from slavery in Virginia, William Peyton Hubbard became this city's first Black elected politician and one of its most influential elected officials. A baker, cab driver, and businessman, Hubbard was first elected to City Council in 1894. At a time when Black Torontonians were barred from some Toronto hotels and restaurants, he won another 13 consecutive yearly elections, and became Toronto's second most powerful elected official, at times serving as acting Mayor. A passionate and sharp debater, Hubbard was an influential advocate for fairness, efficiency, and democracy in government, and a key supporter of public control of electricity and water supplies. Among other roles, Hubbard also served for 40 years as a Board member of the House of Industry, a municipal charity assisting Toronto's poor. After losing the 1908 election, Hubbard had this home constructed for his family. He lived here until his death at the age of 93.",Public Service,/Pages/William_Peyton_Hubbard.html
731,43.650165,-79.393646,African Methodist Episcopal Church,"On the east side of Soho Street, a block and a half north of Queen Street West, can be found this 2016 Heritage Toronto plaque. Here's waht it says: In 1816, Reverend Richard Allen, a former slave, founded the African Methodist Episcopal (AME) Church in response to discrimination and exclusion experienced by Black churchgoers in Philadelphia, Pennsylvania. AME Church services began in Toronto in the 1830s, and the church moved frequently throughout the 19th century before settling here at 23 Soho Street in 1929.In addition to religious services, the AME Church provided space and support for Toronto's Black community, which was facing racial prejudice. As a centre of Black spiritual and social life, the church promoted social welfare, cultural development, and political engagement. It also cared for the sick and taught literacy skills. Throughout the 19th and 20th centuries, the congregation participated in social justice campaigns (including the Underground Railroad and the abolitionist movement) and advocated for fair hiring and housing policies in Toronto.In 1992, the congregation moved to 2029 Gerrard Street East. The church building at 23 Soho Street was demolished in 2001.
",Religious Buildings,/Pages/African_Methodist_Episcopal_Church.html
732,43.829078,-79.258107,Armadale Free Methodist Church 1880,"Surrounded by an industrial area, this white church stands at 400 Passmore Avenue. The Ontario Heritage Trust plaque has this to say: One of the earliest Free Methodist societies in Canada was established in this area at nearby Ellesmere in 1874. The first services were held in a ""Meeting House"" provided by Robert Loveless, a former Primitive Methodist, who was largely responsible for the organization of this congregation. Within six years another congregation had been established here at Armadale with initial services being held in the home of Silas Phoenix. The growth of the congregation led to the construction of this simple frame church in 1880. Built chiefly by volunteer labour on land acquired from Francis Underwood, this building, the oldest continuing Free Methodist place of worship in Canada, henceforth served the combined Ellsemere-Armadale congregation and stands as a tribute to the efforts of the early Free Methodists.",Religious Buildings,/Pages/Armadale_Free_Methodist_Church.html
733,43.669315,-79.301537,The Beach Hebrew Institute,"At 109 Kenilworth Avenue, just south of Queen Street East, is this 1982 Toronto Historical Board plaque attached to the wall to the left of the doors. Here's what it says: In 1920 the Beach Hebrew Institute was established in this building. It was formerly the Kenilworth Avenue Baptist Church, built in 1895 and occupied until 1909. Later, for nine years, it was a local community centre known as Kenilworth Hall. Several years after it was acquired for a synagogue, the facade was altered under the supervision of architect W.G. Hunt to resemble more traditional ""shtibel"" architectural style of small European communities, and the arched windows, parapet and entrance were added. This historic place of worship is an important part of the Beach community.",Religious Buildings,/Pages/Beach_Hebrew_Institute.html
734,43.65043,-79.37425,The Cathedral Church of St. James,"This cathedral, on the northeast corner King Street East and Church Street, has this 1997 Heritage Toronto Board plaque on the Church Street side of the church. Here's what it says: In 1796 the first Anglican priest arrived from England to minister to the citizens of York. The following year the Province set aside this piece of land for the building of a church. The present Cathedral, the fourth church erected on this site, opened in 1853, replacing the previous structure destroyed in the Great Fire of 1849. The first Bishop of Toronto, the Right Reverend John Strachan, along with a number of his parishioners, played an important role in the early development of the city and province. Over the years, the cathedral, the Mother Church for Anglicans in the diocese of Toronto, has been a place of worship, prayer and outreach in the heart of a busy community.",Religious Buildings,/Pages/Cathedral_Church_of_St_James.html
735,43.669257,-79.41014,Cathedral of St. Alban-the-Martyr,"On the west side of Howland Avenue just north of Barton Avenue can be seen this 2014 Heritage Toronto plaque on a post near the sidewalk. Here's what it says: Founded by Bishop Arthur Sweatman in 1883, St. Alban-the-Martyr served as the Cathedral of the Anglican Diocese of Toronto. Provincial legislation established the Cathedral Chapter and then annexed the surrounding lands to Toronto. Several grand designs in the Gothic Revival style were attempted, but never fully realized. The cathedral was partially built to the plans of R.C. Windeyer and E.M. Chadwick. Work later designed by Ralph Adams Cram was begun in 1912, but was never completed. The interior features fine heraldic stained glass made by N. T. Lyon, and one of the only double hammerbeam roofs in Canada. In 1936, Archbishop Derwyn Owen transferred his seat to the Cathedral Church of St. James, and St. Alban-the-Martyr continued as a parish church. Students have attended two schools here. St. Alban's Cathedral School, under the directorship of Marmaduke Matthews, operated from 1898 until 1910. Upon its founding in 1964, Royal St. George's College, a school in the Anglican choral tradition, acquired the church as its spiritual centre.
",Religious Buildings,/Pages/Cathedral_of St_Alban_the_Martyr.html
736,43.657006,-79.378737,Centennial Anniversary 1898-1998,"Attached to this church at 116 Bond Street, near the south side doors, just south of Ryerson University, is this plaque which tells us about the church. Here's what it says: This house of worship was erected in 1898 by German immigrants to the Toronto area. This small congregation, founded in 1851, was determined to have their own church and to use German as the language of service to the Glory of God. With God's help, this has been realized for over a century. The current members are greatly indebted to their ancestors who gave this lovely building for worship and for showing the way to be faithful and grateful to the Lord and Saviour Jesus Christ.",Religious Buildings,/Pages/Centennial_Anniversary.html
737,43.660055,-79.428775,Centennial Methodist Church 1906,"On Dovercourt Road, half a block south of Bloor Street West, is this former church with this 2011 Heritage Toronto plaque attached to the brickwork to the left of the doors. This is what it says: This Neo-Gothic inspired church replaced an earlier Centennial Methodist Church built on this site in 1891. Notable design elements include decorative stone trim, three central Tudor-arch windows, and flanking square towers topped with pyramidal steeples. It was renamed Centennial United Church in 1925, after the creation of the United Church of Canada. In 1986, the Nisei congregation of the Toronto Japanese Church joined Centennial United to form Centennial Japanese Church. A residential redevelopment was completed in 2010.",Religious Buildings,/Pages/Centennial_Methodist_Church.html
738,43.669513,-79.369263,Chapel Of St. James_the_Less,"Just inside the entrance to St. James Cemetery on the east side of Parliament Street south of Bloor stands this chapel. To the left of the chapel is this Historic Sites and Monuments Board of Canada plaque that says: In its vigorous, harmonious composition, this small funeral chapel is a splendid example of High Victorian Gothic design. Its sense of strength and spirituality is derived from the subtle contrast of its stone walls, enveloping roofs, and soaring spire. The chapel was erected in 1860 to plans by Cumberland and Storm, one of Toronto's leading 19th-century architectural firms. Situated on a slight rise, St. James is enhanced by the picturesque setting of its cemetery, which was opened in 1844 and is the oldest established cemetery in the city.",Religious Buildings,/Pages/Chapel_of_St_James-The-Less.html
739,43.773976,-79.413825,Church Avenue,"This plaque, located here on the northeast corner of Yonge Street and Church Avenue, was erected in 1975 by the Toronto Transit Commission. Here's what it says: Here, on land granted to Jacob Cummer, an early settler who came with his family from Pennsylvania in 1797, stood ""Cummer's Chapel"". In 1816 a Sunday school was established in his log house and camp meetings were held at his saw mill. In 1834 he gave this site for ""A Place Where Divine Services Were To Be Held Forever"" and a Methodist Episcopal log meeting house was built. In 1856 a yellow brick building, later Willowdale United Church, replaced the log chapel. In 1930 the front part was removed with the widening of Yonge Street and the remainder was demolished in 1956, with new church facilities being established nearby.",Religious Buildings,/Pages/Church_Avenue.html
740,43.689722,-79.348784,The Church Built in a Day,"On the northeast corner of Pape and Cosburn Avenues, on the outside wall of a restaurant right beside the main entrance, can be found this East York Historical Society plaque. Here's what it says: Early on June 11, 1906, volunteers from St. Barnabas Church (Chester), led by the Rev. Frank Vipond, began construction here of a wooden church. That evening, a service was held in the new building. Named St. Andrew's for the Anglican Brotherhood of St. Andrew, it became, in 1914, the parish church for the incorporated Village of Todmorden, the name for this area since the 1850's. In 1930, part of the parish was ceded to a new St. Luke's Church and, in 1936, the two were amalgamated. The ""Church Built in a Day"" was dismantled c. 1938.",Religious Buildings,/Pages/Church_Built_in_a_Day.html
741,43.64887,-79.395251,Church of All Nations,"This 1986 Toronto Historical Board plaque, located just inside the glass front doors at 425 Queen Street West, just east of Spadina Avenue, has this to say: This site was originally part of lands owned in the late 1830s by John Henry Dunn, Receiver-General of Upper Canada. It was purchased in the 1840s by the Methodists to build a small chapel and replaced in 1856 by a larger Gothic-style brick church. By 1900 it had been enlarged to house the biggest Methodist congregation in Toronto. As the area changed to industrial in the 1920s, the church became vacant. In 1927-28, the United Church of Canada enlarged the building and established the Church of All Nations, where services were held in many languages. An international fair was held here annually between 1929 and 1957, an early expression of Toronto's multi-cultural heritage. The Hungarian United Church was the last occupant until 1984 when the building was sold and demolished for commercial development.",Religious Buildings,/Pages/Church_of_All_Nations.html
742,43.656346,-79.398542,Church of Christ 1891,"Here on Cecil Street, a block east of Spadina Avenue, attached to the wall near the front doors, is this 2010 Heritage Toronto plaque. This is what it says: This building was designed by the architecture firm of Knox and Elliot as a Romanesque Revival-style church for a congregation of the Disciples of Christ. Its subsequent uses tell the story of a changing neighbourhood. The church became the Ostrovtzer Synagogue in 1925, and its Jewish congregation replaced the bell tower with the existing domed tower. In 1966, the synagogue became the Chinese Catholic Centre. Eventually acquired by the City of Toronto, the building became the Cecil Street Community Centre in 1978.",Religious Buildings,/Pages/Church_of_Christ.html
743,43.668492,-79.375464,Church of Our Lady of Lourdes 1886-1986,"This church on the southwest corner of Sherbourne and Earl Streets has this 1986 Toronto Historical Board plaque attached to the wall. It says: This church was erected as a gift from the clergy of the Archdiocese to the Most Reverend John Joseph Lynch, D.D., the first Roman Catholic Archbishop of Toronto, on the occasion of the 25th anniversary of his consecration. The original church was dedicated on 28 October 1886. The surrounding lands, known as St. John's Grove, had since 1876 been the site of the Archbishop's summer residence and contained a grotto honouring Our Lady of Lourdes. Parts of that residence are still in use as the Church Hall. The original building, modelled after Santa Maria del Populo in Rome, was designed by Frederick Charles Law, R.N. In 1910, alterations by James P. Hynes, Architect, included the addition of the present nave and the incorporation of the former church as the sanctuary.",Religious Buildings,/Pages/Church_of_Our_Lady_of_Lourdes.html
744,43.642954,-79.400189,Church of St. John the Evangelist,"This 2000 City of Toronto Culture Division plaque can be found here on the south side of Wellington Street West just east of Bathurst Street. Here's what it says: In 1858 the Anglican Church of St. John the Evangelist opened on Stewart Street to serve both the local population and the garrison stationed at the old and new forts (Fort York and Stanley Barracks). By the late 19th century, it had become a fashionable parish and the original frame structure was replaced in 1893 by a brick church on Portland Street. Designed by architect Eden Smith, the ""Garrison Church"" welcomed first British, then Canadian troops and their families, and met the religious needs of Toronto's militia regiments and veterans' organizations. Gradually the local residential neighbourhood was displaced by industry and the dwindling congregation could not meet the costs of maintaining the building. The church was deconsecrated and demolished in 1963. Regimental colours and other military items in the church were transferred to Canadian Forces Camp Borden.",Religious Buildings,/Pages/Church_of_St_John_the_Evangelist.html
745,43.689322,-79.26911,Church of St. Nicholas,"On the north side of Kingston Road, a block east of Warden Avenue, stands this 106-year-old (as of 2018) church. This 2012 Heritage Toronto plaque is affixed to the building beside the main door. Here's what it tells us: The Anglican parish of St. Nicholas was founded in 1912 to serve the growing village of Birch Cliff. This building, opened in 1917, was designed by Toronto architect Harold Carter. Its steep roof and pointed arch windows are characteristic of the Late Gothic Revival style. Carter's original plan was finally completed in 1953, when the congregation expanded after the Second World War. As one of the first churches in the area, St. Nicholas Church has played an important role in the development of Birch Cliff.",Religious Buildings,/Pages/Church_of_St_Nicholas.html
746,43.671969,-79.374021,Church of St. Simon-the-Apostle,"This church at 525 Bloor Street East has this 1982 Toronto Historical Board plaque attached to the building beside the main doors. Here's what it says: The Anglican parish of St. Simon-the-Apostle was founded in 1883 to serve the expanding Rosedale community. The congregation first worshipped in the chapel of St. James-the-Less, Parliament Street, until this church, by architects Strickland and Symons, was completed in 1887. Five years later it was enlarged to twice its original capacity. The parish hall and first rectory, designed by architect Eden Smith, were built in 1906. St. Simon's church has served as spiritual home to many Torontonians, and its choir of men and boys has long been renowned for its excellence.",Religious Buildings,/Pages/Church_of_St_Simon_the_Apostle.html
747,43.654599,-79.38157,The Church of the Holy Trinity 1847,"A retail colossus looms over this small church, peering down as if to say ""Are you still here?"". Yes, the Eaton Centre does press close. You can find this 1847 church on the Eaton Centre's west side south of Dundas Street. Here's what the Ontario Heritage Trust plaque attached to the church wall says: This church was made possible by a gift from Mary Lambert Swale of Yorkshire, England, who stipulated that 'the seats be free and unappropriated forever'. At that time most other Anglican churches charged pew rentals. John Simcoe Macaulay donated the land, then on the outskirts of Toronto. Bishop John Strachan consecrated the church and Henry Scadding was first rector. Henry Bower Lane, architect, designed the modified Gothic church in the ancient cruciform plan. Bricks were hauled from the Don Valley and timbers from the surrounding forests. The roof slates came as ballast in British sailing vessels. In the twentieth century the church developed a tradition of ministry to the needs of people in the inner city.",Religious Buildings,/Pages/Church_of_the_Holy_Trinity.html
748,43.784147,-79.169637,Community Spirit in Early Highland Creek,"At a cemetery at 382 Old Kingston Road is this Mural Routes / John Hood / Scarborough Arts Council 1994 plaque. Here's what it says: The mural recreates a scene showing members of the Highland Creek community working together to build an addition to the Wesley Methodist Chapel in the early winter of 1867. The chapel once stood adjacent to the mural site amongst the tombstones of the pioneer cemetery. Present day residents, businesses, church and community groups of Highland Creek have joined together with the same vision and spirit of cooperation of their forebears to make this project a reality.",Religious Buildings,/Pages/Community_Spirit.html
749,43.69824,-79.42502,First Jewish Congregation in Canada West,"This building is Holy Blossom Temple on Bathurst Street just south of Eglinton. Here's what the Ontario Heritage Trust plaque near the main entrance has to say: In 1849 the Trustees of the Toronto Hebrew Congregation purchased a site in Toronto from the Hon. John Beverley Robinson for the first Jewish cemetery west of Montreal. Regular religious services were not held in Canada West until 1856 when seventeen Jewish families from England and Continental Europe formed a congregation in Toronto. This group, after acquiring the cemetery in 1858, became known as the ""Toronto Hebrew Congregation-Holy Blossom"". They held services in a building on the southeast corner of Yonge and Richmond Streets until the construction of their first synagogue in 1876 at 25 Richmond Street East. In 1897 they moved to 115 Bond Street and in 1938 to the present site.",Religious Buildings,/Pages/First_Jewish_Congregation_in_Canada_West.html
750,43.657409,-79.374794,First Unitarian Congregation in Canada West,"Attached to this low brick wall on the west side of Jarvis Street is this Ontario Heritage Trust plaque which says: The congregation was formed in Toronto in 1845 and moved to a new church completed on this site in 1854. Members of the congregation have enriched the life of this city and nation. Dr. Joseph Workman, a renowned neurologist, was the first Chairman of the Toronto Board of Education; Dr. Emily Stowe was the first woman to practice medicine in Canada and a leading suffragette; and Professor Goldwin Smith, controversial author and editor, was an active church supporter. More recent members included Edward Fisher, founder of the Conservatory of Music; and Luigi Von Kunits, first conductor of the Toronto Symphony Orchestra. In 1949 the congregation moved to a new church on St. Clair Avenue.",Religious Buildings,/Pages/First_Unitarian_Congregation_in_Canada_West.html
751,43.664666,-79.379997,Friends' Meeting House,"Here at 99 Maitland Street, just east of Church Street, on a column next to the main door, is this 1986 Toronto Historical Board plaque. Here is what it says: In 1911 the Religious Society of Friends (Quakers), active in Toronto since 1878, built this meeting house. It was designed in the classical style by John A. McKenzie, Architect. The Quakers relocated in the late 1940's and this building was purchased in 1959 as headquarters for the newly-founded National Ballet School. Today it is the focal point in the group of well-preserved residential buildings that make up the much enlarged National Ballet School.",Religious Buildings,/Pages/Friends_Meeting_House.html
752,43.745921,-79.209055,George H. Dix Memorial,This unique memorial on the southeast corner of Kingston Road and Scarborough Golf Club Road has a plaque attached which says: Erected to the memory of Rev. George H. Dix and the pioneers of Washington Church. George Dix grew up in this congregation and later served for 16 years as its minister.From 1803 the early settlers worshipped in the William Wallace Inn. In 1838 a frame church was built on this site. It was replaced in 1885 by a brick structure. This memorial is part of the foundation of the second church.,Religious Buildings,/Pages/George_H_Dix_Memorial.html
753,43.824798,-79.190016,Hillside Church,"This 141-year-old church (as of 2018), at 361 Old Finch Road, has this 1977 Scarborough Historical Society plaque out front. Here's what it says: This church opened on Nov. 18, 1877 as a branch of the Scarboro Circuit of the Methodist Church of Canada to meet the religious needs of this rural community. The property was given by Mr. and Mrs. John Crawford to the ""Trustees of the Mount Zion congregation"", namely: ""John Sewell, Peter Reesor, James Ormerod, George Pearse, James Pearse, Robert Stockdale and Thomas Barnard."" Combining to form the congregation were members of the Bible Christian Church which had held services in the area for over 20 years, and adherents of the former Wesleyan Methodist Church who had no nearby place of worship. Known from its opening as Hillside Church, it continued to serve the area until church union in 1925 when the congregation became part of the Zion United Church, Markham. Both the exterior and the interior of the church remain essentially the same as they were in 1877.",Religious Buildings,/Pages/Hillside_Church.html
754,43.680313,-79.432146,History of 840 St. Clair West,"In an eastbound TTC shelter on St. Clair West, east of Winona Drive, can be found this plaque. Here's what it says:  This building was initially constructed by Shaarei Shomayim, a congregation that broke away from Beth Israel Synagogue who had been holding services on MacKay Avenue and Christie Street.By 1936, with a membership of 186 people, Shomayim purchased land at 840 St. Clair Avenue West and moved into their new location - ""the cellar only"". It was also the first schul in Toronto to construct a Talmud Torah building. Over the years, the congregation grew and the Jewish population moved north. Since 1975, the Hungarian Canadian Cultural Centre has called 840 St. Clair Avenue West home. Fleeing an oppressive Communist regime, about 38,000 Hungarian refugees came to Canada between 1956-9, with about half remaining in Toronto.Just like the previous owner of this building, the centre has become a cultural and educational hub for Toronto Hungarians and the wider community. The Arany János Hungarian School helps to pass on the culture to our youth. There are also lively celebrations, grand balls, and humanitarian initiatives, all which have contributed a piece of the puzzle to the ethnic mosaic that Toronto can be proud of.",Religious Buildings,/Pages/History_of_840_St_Clair_West.html
755,43.66649,-79.3786,Immanuel Baptist Church,"Attached to a stone wall on the grounds of an apartment building at the northwest corner of Wellesley Street East and Jarvis Street is this 1976 Heritage Toronto plaque. The text reads: On this site stood the Immanuel Baptist Church from 1888 to 1967, designed in the Gothic Revival style by Smith and Gemmell. It was the place of worship of one of the older continuing Baptist congregations in Toronto, originating as Alexander Street Baptist Church, where it met from 1866 to 1888. Its active mission work resulted in the establishment of other churches and Sunday Schools throughout the city. In 1967 the congregation moved to Finch Avenue East, North York.",Religious Buildings,/Pages/Immanuel_Baptist_Church.html
756,43.660638,-79.375749,Jarvis Street Baptist Church,"Very near Allan Gardens at the northeast corner of Jarvis and Gerrard streets, this church has this 1975 Toronto Historical Board plaque on the church wall. Here's what it says: The congregation of this church was formally organized in 1829, with chapels on Lombard Street (1832) and Bond Street (1848). Growing membership necessitated a new building, and this Gothic Revival church, designed by Edmund Burke, was begun in May, 1874. Built of Queenston stone, it was one of the first in Canada to use a U-shaped galleried auditorium. The Jarvis Street Baptist Church was dedicated in December, 1875, and has maintained an active Ministry in this area.",Religious Buildings,/Pages/Jarvis_Street_Baptist_Church.html
757,43.729848,-79.432342,Jewish Old Folks Home (Baycrest),"A few steps north of the northwest corner of Bathurst Street and Baycrest Avenue, 1.1 km north of Lawrence Avenue, can be found this 2013 Heritage Toronto plaque. Here's what it says: The Ezras Noshem Society, a mutual benefit society run by Jewish women, founded the Jewish Old Folks Home in 1916. The group was responding to the need for a home in Toronto where Jewish seniors could receive kosher meals and communicate in their own language. The house at 31 Cecil Street was purchased in 1917 and the Jewish Old Folks Home welcomed is first residents shortly thereafter. Originally run by volunteers and a small staff, the Jewish Old Folks Home expanded into the neighbouring houses at 29, 33, and 35 Cecil Street. By 1938, it provided 115 residents with synagogue services, a hospital ward, and social activities. In 1954, following a fundraising campaign, the Jewish Old Folks Home moved to Bathurst Street, where its modern complex included a new geriatric hospital. Services expanded to include employment assistance, cultural programs and daycare for residents and the surrounding community. Known as Baycrest, it has become internationally recognized for its geriatric medical education and for its groundbreaking neuroscience research.",Religious Buildings,/Pages/Jewish_Old_Folks_Home.html
758,43.653861,-79.402957,The Kiever Synagogue 1927,"At 25 Bellevue Avenue, across from Bellevue Square Park, is this 2008 Heritage Toronto plaque. Here's what it tells us: This synagogue was designed by Jewish architect Benjamin Swartz for a small congregation of Orthodox Jewish immigrants who had fled oppression in Kiever Gubernia, a Russian province in the Ukraine. The congregation, formally named The First Russian Congregation of Rodfei Sholem Anshei Kiev, began meeting in 1912 in ""The Ward"" east of University Avenue. By 1917 its synagogue, relocated to a house on this site, had become a social, religious, and educational centre for its members. This building was constructed ten years later. Its architecture blends Romanesque and Byzantine styles, and features twin domed towers crowned by the Star of David. According to tradition, its intimate sanctuary faces east towards Jerusalem, and doors for men and women lead to separate seating within. Restored since the 1980s, the Kiever is now one of a few historic synagogues still in this area long after this neighbourhood ceased to be the centre of Toronto's Jewish community.",Religious Buildings,/Pages/Kiever_Synagogue.html
759,43.666383,-79.47545,Knesseth Israel Synagogue,"this Ontario Heritage Trust plaque can be seen in front of this building on the northeast corner of Maria Street and Shipman Street. The plaque gives us this information: ""The Junction Shul"" was founded early in the 20th century in a building at the corner of Maria Street and Runnymede Road, with a congregation primarily of Polish and Russian Jews. As the congregation grew, construction of this building began in 1911 and it appears that services were first held here about 1913. Designed by the architectural firm Ellis and Connery, the exterior is simple and the interior evokes the splendour of Eastern Europe. Typical of orthodox synagogues, the hall of worship faces toward Jerusalem. The circular windows are divided into eighteen segments, the numerical value of the Hebrew word for life, ""chai"". This is now the oldest purpose-built synagogue building in Ontario still in use as a synagogue.",Religious Buildings,/Pages/Knesseth_Israel_Synagogue.html
